Size,Installs,Type
5.9,1000.0,0.0
1.7,100000.0,0.0
37.0,50000.0,0.0
2.3,100.0,0.0
2.5,500.0,0.0
2.8,500.0,0.0
4.1,1000.0,0.0
6.2,1000000.0,0.0
20.0,1000000.0,0.0
4.8,500.0,0.0
37.0,1000.0,0.0
24.0,500.0,0.0
2.4,100.0,0.0
13.0,1000.0,0.0
37.0,100.0,0.0
1.8,10.0,0.0
9.8,1000.0,0.0
29.0,100.0,0.0
11.0,1000000.0,0.0
6.4,5000000.0,0.0
87.0,10.0,1.0
7.8,100000.0,1.0
86.0,50000.0,1.0
2.1,1000.0,0.0
4.0,10.0,0.0
1.9,10000000.0,0.0
2.4,100000.0,0.0
2.9,100.0,0.0
21.0,5000000.0,0.0
8.7,1000.0,0.0
1.7,10000.0,0.0
5.1,10.0,0.0
11.0,500000.0,0.0
1.3,50.0,0.0
9.2,1000000.0,0.0
35.0,1000000.0,0.0
9.2,5000000.0,0.0
4.9,100000.0,0.0
15.0,10000.0,0.0
15.0,10000.0,1.0
19.0,10.0,0.0
2.2,100000.0,0.0
2.1,100.0,1.0
8.0,100000.0,1.0
37.0,100000000.0,0.0
3.5,100000.0,0.0
16.0,50000.0,1.0
63.0,10000000.0,0.0
37.0,50000.0,0.0
10.0,50.0,0.0
7.5,100000.0,0.0
21.0,1000000.0,0.0
1.8,500000.0,0.0
11.0,10000000.0,0.0
18.0,1000000.0,0.0
37.0,5000000.0,0.0
37.0,10000.0,0.0
3.2,100000.0,0.0
37.0,100000.0,1.0
33.0,500.0,0.0
8.4,100000.0,0.0
31.0,1000000.0,0.0
22.0,10000.0,0.0
3.6,1000.0,0.0
15.0,1000.0,0.0
18.0,10000.0,0.0
10.0,10.0,0.0
2.5,500.0,0.0
16.0,1000.0,0.0
15.0,100000.0,0.0
4.3,10.0,0.0
4.6,10.0,0.0
18.0,1000.0,0.0
8.7,10.0,0.0
22.0,100.0,0.0
1.1,500.0,0.0
4.8,1000.0,0.0
2.6,100000.0,0.0
5.2,100.0,0.0
6.0,10.0,0.0
43.0,1.0,0.0
904.0,10.0,0.0
20.0,1000.0,0.0
28.0,1000.0,0.0
20.0,10.0,0.0
16.0,5000.0,0.0
37.0,10000.0,0.0
8.7,5000.0,0.0
6.0,1000.0,0.0
1.8,50000.0,0.0
3.7,50000.0,0.0
3.2,100.0,0.0
16.0,1000000.0,0.0
7.4,50000.0,1.0
3.3,1000.0,0.0
3.5,10000.0,0.0
14.0,500.0,0.0
8.9,5000.0,0.0
32.0,1.0,0.0
14.0,10.0,0.0
3.8,50.0,0.0
4.7,100.0,0.0
9.9,500.0,0.0
17.0,100000.0,0.0
9.1,500000.0,0.0
10.0,100000.0,0.0
27.0,10000.0,0.0
25.0,1000.0,0.0
33.0,5000.0,0.0
30.0,10000.0,0.0
37.0,100000000.0,0.0
28.0,1000.0,0.0
7.3,10000.0,0.0
23.0,100.0,0.0
201.0,10000.0,0.0
37.0,10000.0,0.0
2.7,100.0,0.0
7.7,10000.0,0.0
37.0,1.0,1.0
21.0,1000.0,0.0
3.5,1000.0,0.0
3.3,10000.0,0.0
31.0,10000000.0,0.0
12.0,5000.0,0.0
8.1,5000.0,0.0
14.0,1000000.0,0.0
11.0,1000000.0,0.0
37.0,10000000.0,0.0
18.0,50.0,0.0
37.0,10000000.0,0.0
37.0,10000000.0,0.0
37.0,10000000.0,0.0
2.9,10.0,0.0
473.0,10.0,1.0
76.0,50000000.0,0.0
18.0,10000000.0,0.0
54.0,10000000.0,0.0
30.0,10000000.0,0.0
37.0,50000000.0,0.0
37.0,5000000.0,0.0
2.1,5000000.0,0.0
48.0,10000000.0,0.0
92.0,1000000.0,0.0
15.0,10000000.0,0.0
30.0,10000000.0,0.0
37.0,5000000.0,0.0
2.6,5000000.0,0.0
17.0,100000.0,0.0
35.0,500000.0,0.0
11.0,10000.0,0.0
65.0,10000.0,0.0
25.0,50000.0,0.0
4.8,500.0,1.0
4.8,10000.0,0.0
17.0,100.0,0.0
24.0,500.0,0.0
26.0,1000.0,0.0
4.8,5000.0,0.0
175.0,50000.0,0.0
15.0,100.0,0.0
4.9,1000.0,0.0
8.8,100.0,0.0
36.0,10000.0,0.0
8.7,500000.0,0.0
23.0,10000.0,0.0
5.1,5000000.0,0.0
23.0,100.0,0.0
26.0,50000.0,0.0
53.0,10000000.0,0.0
3.2,10.0,0.0
23.0,500.0,0.0
1.8,100.0,0.0
5.4,1000000.0,0.0
8.0,500.0,0.0
5.4,100.0,0.0
59.0,100000.0,0.0
21.0,500.0,0.0
5.1,10.0,0.0
37.0,5.0,0.0
55.0,10000000.0,0.0
3.4,10.0,0.0
33.0,10000000.0,0.0
4.7,100.0,1.0
1.5,10.0,0.0
37.0,1000000.0,0.0
30.0,1000000.0,0.0
26.0,5.0,0.0
54.0,100.0,1.0
10.0,100000.0,0.0
3.6,10000.0,0.0
5.2,100000.0,0.0
25.0,100000.0,0.0
350.0,100000.0,0.0
51.0,500000.0,0.0
5.1,100000.0,0.0
4.6,100000.0,0.0
39.0,5000000.0,0.0
13.0,5000000.0,0.0
31.0,1000.0,0.0
19.0,100000.0,0.0
3.1,5000.0,0.0
17.0,5000.0,0.0
383.0,10000.0,1.0
2.4,5000.0,0.0
3.2,50.0,0.0
2.1,100.0,0.0
30.0,50.0,0.0
14.0,50.0,1.0
12.0,100.0,0.0
3.0,100000.0,0.0
4.8,1000.0,0.0
2.8,10000.0,0.0
4.0,500.0,0.0
11.0,100.0,0.0
37.0,100000000.0,0.0
1.8,100000.0,0.0
3.1,1000.0,0.0
20.0,1000.0,0.0
33.0,10.0,0.0
17.0,10000.0,0.0
28.0,1000.0,0.0
454.0,10000.0,0.0
3.1,1000.0,0.0
3.2,1000.0,0.0
6.8,10000.0,0.0
99.0,5000.0,0.0
17.0,10000.0,0.0
12.0,50000.0,0.0
25.0,10000.0,0.0
13.0,10000.0,0.0
2.1,5.0,1.0
5.9,10000.0,0.0
3.7,100.0,0.0
4.5,5000.0,0.0
4.1,100.0,0.0
11.0,100.0,0.0
3.9,10000.0,0.0
3.0,1000.0,0.0
1.4,10000.0,0.0
11.0,50.0,0.0
12.0,5.0,0.0
30.0,500000.0,0.0
25.0,10000.0,0.0
52.0,10000.0,0.0
6.3,100000.0,0.0
4.7,10000.0,0.0
25.0,10000.0,0.0
62.0,100000.0,0.0
6.4,1000000.0,0.0
15.0,1000000.0,0.0
70.0,5000.0,0.0
12.0,10000.0,0.0
7.1,100000.0,0.0
47.0,100000.0,0.0
23.0,10.0,1.0
10.0,100000.0,0.0
40.0,50000.0,0.0
53.0,10000.0,0.0
8.2,100000.0,0.0
8.5,100000.0,0.0
33.0,1000.0,0.0
34.0,10000.0,0.0
23.0,1000.0,0.0
2.5,100.0,0.0
1.8,10000.0,0.0
37.0,500000.0,0.0
1.4,100.0,1.0
24.0,50000.0,0.0
2.0,5000.0,0.0
421.0,50.0,1.0
1.2,100.0,1.0
11.0,10.0,0.0
7.0,10000.0,0.0
2.1,500.0,1.0
16.0,100.0,0.0
10.0,1000.0,0.0
28.0,100.0,0.0
5.5,100.0,0.0
41.0,5.0,0.0
2.7,10000.0,0.0
93.0,1000.0,0.0
40.0,10000.0,1.0
3.4,1000.0,0.0
9.0,100.0,0.0
4.3,50.0,0.0
2.9,10.0,0.0
6.9,10.0,0.0
1.0,500.0,1.0
1.1,10000.0,0.0
39.0,100000.0,0.0
37.0,100000000.0,0.0
37.0,1000000.0,0.0
31.0,50000.0,0.0
14.0,1000000.0,0.0
29.0,50000.0,0.0
4.2,100000.0,0.0
5.3,100.0,0.0
1.7,100.0,0.0
6.3,1000.0,1.0
27.0,10000.0,0.0
3.1,500.0,1.0
37.0,100.0,0.0
2.5,10000.0,0.0
5.0,10000.0,0.0
6.3,50000.0,0.0
7.8,100.0,0.0
4.8,100000.0,0.0
37.0,1000.0,0.0
9.2,1000.0,0.0
34.0,100.0,0.0
47.0,1000.0,0.0
8.1,10.0,0.0
2.5,10000.0,0.0
36.0,100000.0,0.0
10.0,5.0,0.0
6.2,500.0,0.0
10.0,100.0,0.0
4.4,100000.0,0.0
18.0,1000.0,0.0
16.0,500.0,0.0
37.0,1.0,0.0
9.9,500.0,0.0
22.0,10.0,0.0
1.9,500.0,0.0
26.0,10.0,0.0
9.3,100.0,0.0
37.0,1000000.0,0.0
37.0,1000000.0,0.0
28.0,1000.0,0.0
10.0,50.0,0.0
11.0,10000.0,0.0
2.3,100.0,0.0
4.4,1000.0,1.0
8.0,100.0,0.0
10.0,10.0,0.0
3.7,10.0,0.0
21.0,500.0,0.0
4.6,1000.0,1.0
37.0,10000000.0,0.0
45.0,500000.0,0.0
4.2,5000.0,0.0
7.6,100000.0,0.0
8.6,500000.0,0.0
15.0,100.0,0.0
70.0,100000.0,0.0
17.0,100000.0,0.0
812.0,10000.0,0.0
13.0,100.0,0.0
442.0,10000.0,0.0
2.0,10.0,1.0
37.0,500000.0,0.0
842.0,5000.0,0.0
2.4,10000.0,0.0
417.0,1000.0,0.0
5.6,100.0,0.0
412.0,10000.0,0.0
459.0,10000.0,0.0
34.0,5000.0,0.0
478.0,1000.0,0.0
10.0,100.0,0.0
6.2,10.0,0.0
335.0,5000.0,0.0
3.8,50000.0,0.0
782.0,10000.0,0.0
721.0,5000.0,0.0
430.0,5000.0,0.0
429.0,10000.0,0.0
192.0,1000.0,0.0
200.0,5000.0,0.0
13.0,1000.0,0.0
2.5,1000.0,0.0
8.9,50.0,0.0
417.0,5000.0,0.0
37.0,50000.0,0.0
460.0,1000.0,0.0
5.9,5000.0,1.0
728.0,10000.0,0.0
496.0,1000.0,0.0
816.0,10000.0,0.0
6.3,1000.0,1.0
414.0,10000.0,0.0
334.0,10000.0,0.0
506.0,5000.0,0.0
2.0,1000.0,0.0
2.3,1000.0,0.0
34.0,50.0,0.0
7.5,10.0,0.0
37.0,100000000.0,0.0
60.0,100000.0,1.0
60.0,1000000.0,0.0
7.9,1000.0,1.0
24.0,10000.0,0.0
95.0,50000000.0,0.0
59.0,50000000.0,0.0
23.0,1000.0,1.0
12.0,100000000.0,0.0
11.0,100.0,1.0
14.0,10000.0,0.0
2.2,500.0,0.0
30.0,100000.0,0.0
8.5,10.0,1.0
19.0,1000.0,1.0
17.0,5000000.0,0.0
32.0,10000000.0,0.0
33.0,10000.0,0.0
4.2,1000000.0,0.0
33.0,1000.0,1.0
96.0,1000000.0,0.0
4.7,100.0,1.0
26.0,1000000.0,0.0
23.0,1000.0,0.0
30.0,1000.0,1.0
6.4,10000000.0,0.0
28.0,5000000.0,0.0
49.0,10000000.0,0.0
16.0,10000.0,0.0
51.0,5000000.0,0.0
2.6,5000.0,0.0
25.0,10000000.0,0.0
37.0,50000000.0,0.0
27.0,50000000.0,0.0
23.0,1000000.0,0.0
31.0,10000.0,0.0
25.0,10000.0,0.0
16.0,10000.0,0.0
704.0,10000.0,1.0
7.4,5000000.0,0.0
5.0,1000000.0,0.0
2.6,500000.0,0.0
45.0,1000.0,0.0
23.0,1000.0,0.0
8.4,1000000.0,0.0
8.3,100000.0,0.0
7.9,10000000.0,0.0
26.0,1000.0,0.0
6.0,10000.0,0.0
4.8,1000.0,1.0
4.6,50.0,1.0
16.0,10000.0,0.0
5.7,5000.0,0.0
5.9,10000.0,0.0
335.0,10000.0,0.0
2.2,1000.0,0.0
887.0,500.0,0.0
613.0,1000.0,0.0
1.5,100.0,0.0
12.0,50.0,0.0
26.0,100.0,0.0
13.0,1000.0,0.0
37.0,500000.0,0.0
3.3,5000.0,0.0
2.9,1000.0,0.0
10.0,1000.0,0.0
3.2,1000.0,0.0
2.5,10.0,0.0
1.8,1000.0,0.0
2.7,100000.0,0.0
7.0,50000.0,0.0
12.0,1000.0,0.0
37.0,1000.0,1.0
9.6,1000.0,0.0
18.0,1000.0,0.0
1.9,10000.0,0.0
29.0,50.0,0.0
9.4,100.0,0.0
6.7,1.0,1.0
1.6,500000.0,0.0
2.0,10000.0,0.0
37.0,1000000.0,0.0
2.5,1000000.0,0.0
7.2,5000.0,0.0
6.3,1000000.0,0.0
4.0,100.0,0.0
1.2,5000.0,0.0
37.0,1000.0,0.0
5.6,100.0,0.0
3.5,1000000.0,0.0
9.2,1000.0,0.0
1.2,1000.0,0.0
37.0,5000.0,0.0
18.0,50.0,0.0
36.0,1000.0,0.0
1.2,1000.0,0.0
8.8,50.0,0.0
4.1,5000000.0,0.0
2.5,100.0,0.0
2.7,100.0,0.0
33.0,50.0,0.0
28.0,10000.0,0.0
6.7,5000.0,0.0
21.0,50000.0,0.0
3.5,5000.0,0.0
6.0,100000.0,0.0
37.0,100000.0,1.0
22.0,50.0,0.0
37.0,10000000.0,0.0
27.0,1000.0,0.0
3.4,500000.0,0.0
37.0,5000.0,0.0
16.0,1000000.0,0.0
12.0,100.0,0.0
10.0,10000.0,0.0
37.0,10000000.0,0.0
9.0,1000000.0,0.0
36.0,50000.0,0.0
12.0,50.0,0.0
3.6,100.0,0.0
30.0,5000000.0,0.0
19.0,100.0,0.0
13.0,50.0,0.0
33.0,100.0,0.0
14.0,5.0,0.0
243.0,10.0,0.0
24.0,1000.0,0.0
37.0,5000000.0,0.0
6.6,100000.0,0.0
44.0,1000000.0,1.0
89.0,1000000.0,0.0
3.5,100000.0,0.0
32.0,50000.0,0.0
50.0,10000000.0,0.0
15.0,100000.0,1.0
3.1,5000.0,0.0
30.0,5000.0,0.0
34.0,100.0,0.0
13.0,10000.0,0.0
2.6,1000.0,0.0
2.5,500.0,0.0
37.0,5000.0,1.0
7.5,100000.0,0.0
569.0,100.0,0.0
26.0,10000.0,0.0
5.2,100000.0,0.0
5.4,0.0,1.0
9.1,5000.0,0.0
26.0,10000.0,0.0
28.0,50.0,0.0
3.8,10.0,0.0
37.0,100000.0,0.0
92.0,100.0,0.0
206.0,1000.0,0.0
19.0,5.0,0.0
93.0,100.0,0.0
13.0,50000.0,0.0
1.8,50.0,0.0
10.0,5000.0,0.0
3.5,10000.0,0.0
7.5,1000.0,0.0
68.0,10000000.0,0.0
778.0,100000.0,0.0
2.1,10000.0,0.0
9.2,10.0,0.0
3.0,500.0,0.0
72.0,100000.0,0.0
35.0,5000000.0,0.0
37.0,1000000.0,0.0
31.0,1000000.0,0.0
4.1,10000.0,0.0
37.0,10000000.0,0.0
13.0,10000.0,0.0
60.0,10000000.0,0.0
85.0,100000.0,0.0
1.3,1000000.0,0.0
37.0,50000.0,1.0
6.9,1000.0,0.0
5.5,1000000.0,0.0
58.0,500000.0,0.0
94.0,50.0,0.0
683.0,50.0,0.0
592.0,1000.0,0.0
37.0,50000.0,0.0
6.4,5000.0,0.0
3.3,100.0,0.0
319.0,10.0,1.0
24.0,100.0,0.0
36.0,100.0,0.0
186.0,10000.0,0.0
3.5,1000.0,0.0
840.0,100.0,0.0
41.0,100.0,0.0
1.5,5000.0,0.0
36.0,1000.0,0.0
647.0,50000.0,0.0
5.3,500.0,0.0
19.0,100.0,0.0
2.5,50.0,0.0
93.0,100000.0,0.0
2.8,50.0,0.0
5.6,10000.0,0.0
72.0,50000.0,0.0
21.0,10000.0,0.0
191.0,10.0,0.0
22.0,1000.0,0.0
67.0,100000.0,0.0
842.0,50.0,1.0
1.1,100000.0,0.0
6.9,10.0,0.0
37.0,1000000.0,0.0
15.0,100000.0,0.0
1.1,10000.0,0.0
6.2,10000.0,0.0
1.4,1000.0,1.0
52.0,1000000.0,0.0
8.7,1000.0,0.0
373.0,5000000.0,0.0
3.8,100000.0,0.0
3.8,1000000.0,0.0
3.8,1000.0,1.0
8.2,500000.0,0.0
437.0,5000.0,0.0
5.7,10000.0,0.0
1.6,10000.0,0.0
16.0,10000.0,0.0
2.6,5000.0,0.0
6.6,500000.0,0.0
598.0,50000.0,0.0
2.7,10000.0,0.0
37.0,10000000.0,0.0
716.0,1000000.0,0.0
14.0,1000.0,0.0
12.0,100000.0,0.0
46.0,500.0,0.0
13.0,500.0,0.0
1.9,5000000.0,0.0
1.2,500.0,0.0
4.3,500.0,0.0
13.0,1000000.0,0.0
8.4,1000.0,0.0
7.3,1000000.0,0.0
585.0,500000.0,0.0
3.2,1000.0,0.0
6.5,10000.0,0.0
2.7,10000.0,0.0
1.4,100000.0,0.0
17.0,500.0,0.0
3.1,10000.0,0.0
2.4,100.0,0.0
1.6,10000.0,1.0
37.0,5000.0,0.0
982.0,1000000.0,0.0
26.0,50000.0,0.0
19.0,100.0,0.0
2.9,10.0,0.0
4.5,500.0,0.0
222.0,100.0,0.0
42.0,1000.0,0.0
7.9,1000.0,0.0
219.0,50000.0,0.0
55.0,100.0,0.0
948.0,10.0,1.0
7.3,5.0,1.0
323.0,5000.0,0.0
89.0,1000000.0,0.0
5.2,1000.0,0.0
15.0,10000.0,0.0
19.0,10000.0,0.0
7.6,1000.0,0.0
5.6,10.0,0.0
18.0,100.0,0.0
24.0,10.0,0.0
10.0,100.0,0.0
11.0,1000.0,0.0
29.0,10.0,0.0
4.3,10000.0,0.0
10.0,1000.0,0.0
88.0,1000000.0,0.0
5.3,500.0,0.0
5.4,10.0,0.0
3.1,1000.0,0.0
6.0,50.0,0.0
26.0,100.0,0.0
6.5,1000.0,0.0
19.0,10.0,0.0
33.0,50.0,0.0
40.0,100.0,0.0
9.2,1000.0,0.0
28.0,100.0,0.0
21.0,1000.0,0.0
20.0,500.0,1.0
4.0,100.0,0.0
26.0,50.0,0.0
37.0,500.0,0.0
26.0,1000.0,0.0
33.0,10.0,0.0
25.0,100.0,0.0
44.0,10.0,0.0
37.0,50000000.0,0.0
19.0,1000.0,0.0
27.0,10000.0,0.0
1.5,1000.0,0.0
37.0,100000000.0,0.0
13.0,100.0,0.0
4.8,100.0,0.0
1.6,100.0,0.0
4.9,100.0,0.0
3.5,500.0,0.0
8.7,500.0,0.0
7.7,1000000.0,0.0
19.0,500.0,0.0
3.4,1000.0,0.0
2.9,100.0,0.0
2.4,100000.0,0.0
2.7,100.0,0.0
5.0,100.0,0.0
5.9,500.0,0.0
2.8,100.0,0.0
3.4,50.0,0.0
12.0,100.0,0.0
20.0,100.0,0.0
4.2,100.0,0.0
10.0,10.0,0.0
26.0,10.0,0.0
4.0,100.0,0.0
3.6,10.0,0.0
98.0,10.0,0.0
5.7,500000.0,0.0
3.6,100.0,0.0
96.0,500.0,0.0
2.2,100000.0,0.0
10.0,10.0,0.0
4.8,50.0,0.0
2.0,50.0,0.0
62.0,10000000.0,0.0
37.0,5000000.0,0.0
9.8,100000.0,0.0
34.0,10000.0,0.0
53.0,5000000.0,0.0
7.3,100000.0,1.0
37.0,50000.0,0.0
2.8,1.0,0.0
24.0,1000.0,0.0
73.0,5.0,0.0
53.0,1000000.0,0.0
27.0,1000000.0,0.0
4.4,50.0,0.0
17.0,100000.0,0.0
1.3,1000.0,1.0
19.0,5000.0,0.0
8.8,1000.0,1.0
1.3,10000.0,0.0
1.8,50000.0,0.0
4.8,100000.0,0.0
1.8,10000.0,0.0
691.0,1000.0,0.0
12.0,5000.0,0.0
20.0,500.0,0.0
5.1,100000.0,0.0
7.2,10000.0,0.0
24.0,100000.0,0.0
7.4,1000.0,0.0
53.0,5000.0,0.0
1.3,5000.0,0.0
14.0,1000000.0,1.0
8.8,100.0,0.0
1.7,100.0,0.0
14.0,1000000.0,0.0
13.0,500.0,0.0
17.0,100.0,0.0
24.0,10.0,0.0
17.0,100.0,0.0
26.0,1000000.0,1.0
511.0,50.0,0.0
1.7,10.0,0.0
32.0,10000.0,0.0
12.0,1000.0,0.0
23.0,10000.0,0.0
5.5,100000.0,1.0
9.4,1000.0,0.0
18.0,50000.0,0.0
1.8,500.0,0.0
951.0,1000.0,1.0
1.9,5000.0,0.0
2.6,10000.0,0.0
13.0,10.0,0.0
16.0,100.0,0.0
963.0,1000.0,0.0
8.5,1000000.0,0.0
23.0,500000.0,1.0
8.2,100.0,0.0
3.8,10.0,0.0
2.4,50000.0,0.0
1.7,10.0,0.0
10.0,50.0,0.0
2.0,5000.0,0.0
25.0,10000.0,1.0
4.6,1000000.0,0.0
31.0,10000.0,0.0
8.2,100.0,0.0
554.0,5000.0,0.0
21.0,100.0,1.0
6.9,10000.0,0.0
21.0,100.0,0.0
11.0,100.0,0.0
34.0,100.0,0.0
4.1,50.0,0.0
1.9,100.0,0.0
3.5,1000.0,0.0
3.0,1000.0,0.0
4.0,5000.0,0.0
2.2,5000.0,0.0
18.0,100.0,0.0
3.7,1000.0,0.0
2.4,1000.0,0.0
9.3,1.0,0.0
44.0,10000.0,0.0
31.0,500.0,0.0
48.0,1000.0,0.0
38.0,100000.0,0.0
49.0,100.0,0.0
27.0,5000000.0,0.0
351.0,1000000.0,0.0
8.8,500.0,0.0
23.0,10000000.0,0.0
48.0,5000000.0,0.0
9.7,1000000.0,0.0
27.0,1000.0,1.0
12.0,10000.0,0.0
74.0,1000000.0,0.0
44.0,10000000.0,0.0
36.0,10000000.0,0.0
1.4,5000.0,0.0
37.0,1000000.0,0.0
25.0,10000.0,0.0
37.0,500000.0,0.0
44.0,500000.0,0.0
36.0,500000.0,0.0
82.0,1000.0,1.0
57.0,1000000.0,0.0
37.0,500000.0,0.0
9.8,50000.0,0.0
24.0,5000000.0,0.0
47.0,1000000.0,0.0
37.0,500000.0,0.0
6.9,500000.0,0.0
10.0,10000000.0,0.0
15.0,1000000.0,0.0
9.4,100000.0,0.0
49.0,100000.0,0.0
24.0,1000000.0,0.0
7.3,1000000.0,0.0
24.0,10000000.0,0.0
14.0,1000000.0,0.0
37.0,1000000.0,0.0
37.0,100000.0,0.0
21.0,50000000.0,0.0
8.8,5000000.0,0.0
4.0,1000000.0,0.0
37.0,100000.0,0.0
18.0,500000.0,0.0
18.0,100000.0,0.0
13.0,100000.0,0.0
13.0,500000.0,0.0
24.0,1000000.0,0.0
37.0,1000000.0,0.0
25.0,100000.0,0.0
43.0,100000.0,0.0
4.6,500000.0,0.0
47.0,500000.0,0.0
20.0,5000000.0,0.0
26.0,50000.0,0.0
69.0,500000.0,0.0
13.0,100000.0,0.0
9.2,5000000.0,0.0
19.0,100000.0,0.0
34.0,1000000.0,0.0
37.0,100000.0,0.0
13.0,100000.0,0.0
34.0,1000000.0,0.0
24.0,500000.0,0.0
3.8,100000.0,0.0
8.3,100000.0,0.0
25.0,1000000.0,0.0
53.0,1000000.0,0.0
24.0,1000000.0,0.0
5.4,1000000.0,0.0
7.7,10000.0,0.0
11.0,100.0,0.0
5.6,100000.0,0.0
5.4,1000.0,1.0
17.0,100.0,0.0
4.4,100.0,0.0
37.0,1000.0,0.0
8.2,10000.0,0.0
98.0,1000.0,0.0
29.0,1000.0,0.0
2.4,10.0,0.0
8.5,50000.0,0.0
3.2,50.0,0.0
3.8,10.0,0.0
33.0,1000.0,0.0
37.0,10.0,0.0
53.0,100000.0,0.0
6.2,500.0,0.0
22.0,10000.0,0.0
17.0,1000.0,0.0
25.0,5000.0,0.0
39.0,1000000.0,0.0
4.6,500.0,0.0
13.0,1000.0,0.0
36.0,100.0,0.0
13.0,1000.0,0.0
8.5,1000.0,0.0
25.0,5000.0,0.0
31.0,50000.0,0.0
3.7,500.0,0.0
8.5,1000.0,0.0
24.0,10000.0,0.0
34.0,100.0,0.0
6.9,500000.0,0.0
45.0,100.0,0.0
12.0,1000.0,0.0
33.0,1000.0,0.0
35.0,5000.0,0.0
25.0,1000.0,0.0
48.0,50.0,0.0
1.0,500.0,0.0
7.2,10000.0,0.0
14.0,10000.0,0.0
37.0,10000000.0,0.0
8.9,1000.0,0.0
37.0,100000.0,0.0
208.0,5000000.0,0.0
9.4,5000.0,0.0
8.3,10000.0,0.0
6.9,1000.0,0.0
12.0,10.0,0.0
5.5,100000.0,0.0
26.0,1000000.0,0.0
98.0,100.0,0.0
5.2,500.0,0.0
7.7,1000.0,0.0
5.3,10000.0,0.0
375.0,10000.0,0.0
3.7,10.0,0.0
2.9,5000.0,0.0
18.0,1000.0,0.0
6.0,1000000.0,0.0
34.0,100000.0,0.0
7.0,100.0,1.0
38.0,5000.0,0.0
5.4,10000.0,0.0
1.2,100.0,1.0
1.2,100.0,0.0
7.9,1000000.0,0.0
2.3,10000.0,0.0
2.3,100000.0,0.0
323.0,100000.0,0.0
37.0,50000000.0,0.0
1.4,100.0,1.0
2.5,1000000.0,0.0
12.0,1000.0,0.0
15.0,1000.0,0.0
3.1,100000.0,0.0
12.0,10000.0,0.0
1.5,50000.0,0.0
9.0,500.0,0.0
3.7,100000.0,0.0
8.7,10.0,0.0
19.0,100.0,0.0
7.4,500.0,0.0
3.3,1000000.0,0.0
913.0,50.0,0.0
4.9,1000.0,0.0
7.8,10.0,0.0
5.0,50.0,0.0
12.0,100000.0,0.0
11.0,1000.0,0.0
25.0,1000.0,0.0
2.6,100.0,0.0
7.2,500.0,0.0
1.8,10.0,0.0
2.6,100.0,0.0
14.0,100.0,0.0
2.2,1000.0,0.0
1.9,100.0,0.0
5.6,1000.0,0.0
514.0,10.0,0.0
20.0,50.0,0.0
11.0,10000.0,0.0
12.0,100.0,0.0
5.6,10.0,0.0
3.8,10.0,0.0
6.4,100.0,0.0
3.7,50.0,0.0
3.4,5000.0,0.0
8.4,500.0,0.0
2.9,500.0,1.0
2.9,50000.0,0.0
1.8,5.0,0.0
3.1,500.0,1.0
80.0,5000000.0,0.0
3.3,10000.0,0.0
15.0,1000000.0,0.0
36.0,500000.0,0.0
37.0,10.0,0.0
8.3,500.0,0.0
3.1,50000.0,0.0
9.5,100.0,0.0
4.8,100.0,0.0
6.7,100.0,0.0
37.0,1000.0,0.0
1.5,5.0,0.0
9.2,500.0,0.0
3.4,10000.0,0.0
13.0,10.0,0.0
5.8,500.0,0.0
20.0,10000.0,1.0
20.0,100.0,0.0
63.0,500.0,0.0
13.0,10.0,0.0
27.0,100.0,0.0
3.8,500.0,0.0
16.0,500.0,0.0
2.3,100.0,0.0
12.0,500.0,0.0
5.6,5000.0,0.0
37.0,10000.0,0.0
22.0,5.0,0.0
37.0,1000.0,0.0
1.7,100000.0,0.0
2.6,100.0,0.0
7.9,1000.0,0.0
20.0,500.0,0.0
5.7,5.0,0.0
16.0,100.0,1.0
1.7,5.0,0.0
4.2,50.0,0.0
4.6,1000.0,0.0
2.7,5000.0,0.0
7.2,50.0,0.0
46.0,50.0,0.0
14.0,5.0,0.0
12.0,10000.0,0.0
3.7,10000.0,0.0
1.6,1000.0,1.0
12.0,10000.0,0.0
29.0,100.0,0.0
36.0,10000.0,1.0
4.0,1000.0,0.0
15.0,10000.0,1.0
42.0,100.0,0.0
7.8,5000.0,0.0
4.6,10000.0,0.0
4.3,1000.0,0.0
2.8,500.0,0.0
27.0,100.0,1.0
7.3,1000.0,0.0
23.0,50000.0,0.0
20.0,50000.0,0.0
5.4,1000.0,0.0
24.0,1000.0,0.0
20.0,100000.0,0.0
1.4,50.0,1.0
3.6,1000.0,0.0
6.3,500.0,0.0
21.0,100.0,0.0
14.0,1000.0,1.0
25.0,100.0,0.0
16.0,100.0,0.0
55.0,5000.0,0.0
22.0,50000000.0,0.0
3.0,500.0,0.0
2.6,100.0,0.0
24.0,100.0,0.0
551.0,10000000.0,0.0
4.0,50.0,0.0
5.1,1.0,1.0
22.0,50.0,0.0
21.0,50.0,0.0
18.0,1000.0,0.0
62.0,10000000.0,0.0
30.0,10.0,0.0
23.0,1.0,0.0
37.0,100.0,0.0
37.0,1000.0,1.0
10.0,5.0,0.0
29.0,5000000.0,0.0
1.9,100000.0,0.0
29.0,1000.0,1.0
43.0,10000.0,0.0
8.3,100.0,0.0
19.0,5000000.0,0.0
103.0,100000.0,0.0
6.2,1000.0,0.0
8.3,100.0,0.0
5.5,1000.0,1.0
11.0,100.0,0.0
17.0,100.0,0.0
2.4,100.0,0.0
4.6,500.0,0.0
3.0,100.0,0.0
